mid,text,text_cut
4785642334325180,"【#商丘中小学不得组织暑假补课#】暑假即将来临，为确保全市广大师生度过一个健康、快乐、安全、有意义的假期，近日，市教育体育局印发《商丘市教育体育局关于做好2022年中小学幼儿园暑假期间有关工作的通知》（以下简称《通知》），部署做好相关工作。

在全力做好假期安全工作方面，《通知》指出各级教育行政部门和各中小学校要高度重视学生的假期安全教育和学校安全管理工作，放假前，安排专门的暑期安全教育活动，采取多种形式督促家长履行监护责任，确保暑期学生人身安全。要认真做好疫情防控工作，指导学生在暑期自觉遵守本地疫情防控要求，认真落实各项防控措施，确保自身健康安全。

在落实“双减”政策方面，《通知》要求各县（区）教育行政部门和各中小学校要严格落实国家、省、市有关“双减”工作要求，有效减轻学生过重的课业负担。要加强各学科假期作业的统筹协调和总量的控制，提倡布置有利于学生动手动脑、增强体质健康、提高实践创新能力的活动性、体验性、探究性、实践性作业。要强化家校共育，争取家长配合学校做好“双减”工作，引导家长树立正确的教育理念，理性选择校外培训，不盲目给孩子报各类补习班、兴趣班等。要持续巩固校外培训机构专项治理成果，充分发挥“双减”工作协调机制作用，加强部门统筹协调和联合执法，加大暑假期间校外培训机构违规培训查处力度。

在科学指导学生假期生活方面，《通知》指出各县（区）教育行政部门和各中小学校要立足于丰富学生阅历、增强学生体质、提高实践能力、培养创新精神等方面，为学生提供系统科学的假期生活指导。要教育和引导学生合理安排作息时间，科学合理使用电子产品，文明绿色上网，不沉迷网络游戏。

在精准做好假期控辍保学工作方面，《通知》要求各县（区）教育行政部门和各义务教育学校要严格落实控辍保学目标责任制，健全家校联系制度，宣传正确教育理念、控辍保学政策和教育资助政策。督促适龄儿童少年完成义务教育，确保学生假期后如期返校就学。

在严禁学校和在职教师假期补课方面，《通知》要求各中小学校在暑假期间不得以任何理由要求或组织学生到校补课或上新课，不得暗示、动员或组织学生到校外培训机构进行补课等。在职中小学教师不得举办或参加校外培训机构、不得为校外培训机构和他人介绍生源、提供相关信息等。各级教育行政部门要建立健全监督检查机制，畅通和公开举报渠道，加大对违规提前开学、在职教师有偿补课的查处力度。 收起d",商丘 中小学 组织 暑假 补课 暑假 即将来临 确保 全市 师生 度过 健康 快乐 意义 假期 近日 教育 体育局 印发 商丘市 教育 体育局 做好 中小学 幼儿园 暑假 期间 工作 通知 简称 通知 部署 做好 相关 工作 做好 假期 工作 通知 指出 教育 行政部门 中小学校 高度重视 学生 假期 教育 学校 管理工作 放假 安排 暑期 教育 活动 多种形式 督促 家长 履行 监护 责任 确保 暑期 学生 人身安全 做好 疫情 防控 工作 指导 学生 暑期 自觉遵守 疫情 防控 认真落实 各项 防控 措施 确保 健康 落实 双减 政策 通知 各县区 教育 行政部门 中小学校 落实 国家 省市 双减 工作 减轻 学生 过重 课业负担 各学科 假期作业 统筹 协调 总量 控制 提倡 布置 有利于 学生 动手 动脑 增强体质 健康 提高 实践 创新能力 活动性 体验性 探究性 实践性 作业 强化 家校 共育 家长 配合 学校 做好 双减 工作 引导 家长 树立 正确 教育 理念 理性 选择 校外 培训 盲目 孩子 各类 补习班 兴趣班 持续 校外 培训 机构 专项 治理 成果 充分发挥 双减 工作 协调 机制 作用 部门 统筹 协调 联合 执法 加大 暑假 期间 校外 培训 机构 违规 培训 查处 力度 科学 指导 学生 假期 生活 通知 指出 各县区 教育 行政部门 中小学校 立足于 学生 阅历 增强 学生 体质 提高 实践 能力 培养 创新 精神 学生 提供 系统 科学 假期 生活 指导 教育 引导 学生 合理安排 作息时间 科学合理 电子产品 文明 绿色 上网 沉迷 网络游戏 精准 做好 假期 控辍 保学 工作 通知 各县区 教育 行政部门 义务教育 学校 落实 控辍 保学 目标 责任制 健全 家校 制度 宣传 正确 教育 理念 控辍 保学 政策 教育 资助 政策 督促 适龄儿童 少年 义务教育 确保 学生 假期 返校 就学 严禁 学校 在职 教师 假期 补课 通知 中小学校 暑假 期间 任何理由 组织 学生 到校 补课 新课 暗示 动员 组织 学生 校外 培训 机构 补课 在职 中小学 教师 举办 参加 校外 培训 机构 校外 培训 机构 介绍 生源 提供 相关 信息 教育 行政部门 建立健全 监督 检查 机制 畅通 公开 举报 渠道 加大 违规 提前 开学 在职 教师 有偿 补课 查处 力度
4785642230253900,"#锦州3万余名考生参加2022年中考#

2022届毕业生是国家“双减”政策实施后我市首批中考考生。许多老师和家长表示，居家学习、在校学习交错进行过程中，考生们在自律和懈怠的博弈中成长了不少。 2锦州",锦州 万余名 考生 参加 中考 毕业生 国家 双减 政策 实施 我市 首批 中考 考生 老师 家长 居家 学习 在校 学习 交错 过程 考生 自律 懈怠 博弈 成长 锦州
4785640208862045,发布了头条文章：《家校共育时代，双减政策之下，父母可以为孩子的教育做些什么？》 #读书# #幼小衔接# O家校共育时代，双减政策之下，父母可以为孩子的教育做些什么？,发布 头条 文章 家校 共育 时代 双减 政策 之下 父母 孩子 教育 做些 读书 幼小 衔接 家校 共育 时代 双减 政策 之下 父母 孩子 教育 做些
4785637813388464,#vip陪练#教育部颁布的政策，“双减”实行，因疫情让多家机构都处于维持状态，同门机构小音咖困境，“VIP陪练”责令整改，关于退费已启动三方监管资金，真是个好消息#vip陪练#,陪练 教育部 颁布 政策 双减 实行 疫情 多家 机构 处于 状态 同门 机构 小音 困境 陪练 责令 整改 退费 启动 三方 监管 资金 好消息 陪练
4785637808936662,#vip陪练#教育部颁布的政策，“双减”实行，因疫情让多家机构都处于维持状态，同门机构小音咖困境，“VIP陪练”责令整改，关于退费已启动三方监管资金，真是个好消息#vip陪练#,陪练 教育部 颁布 政策 双减 实行 疫情 多家 机构 处于 状态 同门 机构 小音 困境 陪练 责令 整改 退费 启动 三方 监管 资金 好消息 陪练
4785637800284082,#vip陪练#教育部颁布的政策，“双减”实行，因疫情让多家机构都处于维持状态，同门机构小音咖困境，“VIP陪练”责令整改，关于退费已启动三方监管资金，真是个好消息#vip陪练#,陪练 教育部 颁布 政策 双减 实行 疫情 多家 机构 处于 状态 同门 机构 小音 困境 陪练 责令 整改 退费 启动 三方 监管 资金 好消息 陪练
4785637801332727,#vip陪练#教育部颁布的政策，“双减”实行，因疫情让多家机构都处于维持状态，同门机构小音咖困境，“VIP陪练”责令整改，关于退费已启动三方监管资金，真是个好消息#vip陪练#,陪练 教育部 颁布 政策 双减 实行 疫情 多家 机构 处于 状态 同门 机构 小音 困境 陪练 责令 整改 退费 启动 三方 监管 资金 好消息 陪练
4785637461330329,【安徽省政协召开专题协商会聚焦完善义务教育“双减”政策落实机制】6月28日上午，安徽省政协“完善义务教育‘双减’政策落实机制”月度专题协商会召开。省直及有关部门负责同志到会听取意见，与委员、教育界代表面对面交流。　据了解，本次协商会共收到发言材料78篇，充分体现委员、教育界代表及有关部门的心声和诉求。会上，省教育厅相关负责人作了回应发言。中安在线对本次会议进行全程网络图文直播，在安徽政协网、安徽政协微信公众号、皖美政协APP、中安新闻客户端，以及承办省直单位网站上同步推送，吸引了大量网友参与。在网络互动交流环节，2位委员和2位网友分别在现场、线上提问，4个部门及时作了回应。（记者史睿雯许梦宇） 收起d,安徽省 政协 专题 协商会 聚焦 完善 义务教育 双减 政策 落实 机制 上午 安徽省 政协 完善 义务教育 双减 政策 落实 机制 月度 专题 协商会 省直 部门 负责同志 听取意见 委员 教育界 代表 面对面 交流 本次 协商会 收到 发言 材料 充分体现 委员 教育界 代表 部门 心声 诉求 会上 教育厅 相关 负责人 回应 发言 中安 在线 本次 会议 全程 网络 图文 直播 安徽 政协 安徽 政协 微信 公众 政协 中安 新闻 客户端 承办 省直 单位 网站 同步 推送 吸引 网友 参与 网络 互动 交流 环节 委员 网友 现场 线上 提问 部门 回应 记者 史睿雯 许梦宇
4785636169744933,【百年历史的“研学”，为何才被确立为新职业？】高考结束如何选择一场难忘的旅行？暑假开启，如何让玩这件事更有意义？“研学”顾名思义即研究性学习，而研学旅行就是将研究学习和旅行结合起来。研学旅行也成为很多学生假期的主要安排之一。人社部近日公示了一批新职业，“研学旅行指导师”即在其中。随着《家庭教育促进法》的出台实施和“双减”等政策的推行，研学旅行行业将迎来哪些新机遇？高考填报志愿在即，研学旅行相关专业能否火起来？#洞见计划#（汪俐辰） O百年历史的“研学”，为何才被确立为新职业？ 收起d,百年 历史 研学 确立 职业 高考 结束 选择 一场 难忘 旅行 暑假 开启 这件 更有意义 研学 顾名思义 研究性 学习 研学 旅行 研究 学习 旅行 研学 旅行 学生 假期 安排 社部 近日 公示 一批 职业 研学 旅行 指导 师即 家庭教育 促进法 出台 实施 双减 政策 推行 研学 旅行 行业 迎来 新机遇 高考 填报 志愿 研学 旅行 相关 专业 洞见 计划 汪俐辰 百年 历史 研学 确立 职业
4785635778365885,#VIP陪练##小音咖#因小音咖经营困难，VIP陪练，被其收购后，同小音咖一同停业，暂停授课。现已启动监管资金账户，按照国家关于疫情期间校外授课的退费要求，由第三方监管资金机构进行退费在双减政策下，应双减政策按照政府要求进行退费。我交的费用全部退完，消息分享给大家，希望能帮助到别人！,陪练 小音 咖因 小音 经营 困难 陪练 收购 同小音 一同 停业 暂停 授课 现已 启动 监管 资金 账户 国家 疫情 期间 校外 授课 退费 第三方 监管 资金 机构 退费 双减 政策 下应 双减 政策 政府 退费 我交 费用 退完 消息 分享 希望
4785635771027059,#VIP陪练##小音咖#因小音咖经营困难，VIP陪练，被其收购后，同小音咖一同停业，暂停授课。现已启动监管资金账户，按照国家关于疫情期间校外授课的退费要求，由第三方监管资金机构进行退费在双减政策下，应双减政策按照政府要求进行退费。我交的费用全部退完，消息分享给大家，希望能帮助到别人！,陪练 小音 咖因 小音 经营 困难 陪练 收购 同小音 一同 停业 暂停 授课 现已 启动 监管 资金 账户 国家 疫情 期间 校外 授课 退费 第三方 监管 资金 机构 退费 双减 政策 下应 双减 政策 政府 退费 我交 费用 退完 消息 分享 希望
4785635653323369,#vip陪练#教育部颁布的政策，“双减”实行，因疫情让多家机构都处于维持状态，同门机构小音咖困境，“VIP陪练”责令整改，关于退费已启动三方监管资金，真是个好消息#vip陪练#,陪练 教育部 颁布 政策 双减 实行 疫情 多家 机构 处于 状态 同门 机构 小音 困境 陪练 责令 整改 退费 启动 三方 监管 资金 好消息 陪练
4785635329836760,#vip陪练##vip陪练退费# 根据官网发布最新消息，因“”双减政策“”与疫情的多方面影响。vip陪练同旗下品牌“小音咖音乐”出现资金短缺。导致“vip陪练”停业整顿，现该机构已经启动应急监管资金。为了保护广大学员利益不受损，现在VIP陪练将所有资产打包质押第三方机构为学员进行全额退费，在此退费过程中为了大家资金能够安全到账并有相关部门监督执行！#今日头条超话##百度热议##vip陪练##机构教育# 收起d,陪练 陪练 退费 官网 发布 最新消息 因双减 政策 疫情 多方面 影响 陪练 旗下 品牌 小音 音乐 资金短缺 导致 陪练 停业整顿 现该 机构 启动 应急 监管 资金 保护 学员 利益 受损 陪练 资产 打包 质押 第三方 机构 学员 全额 退费 退费 过程 资金 相关 部门 监督 执行 今日 头条 超话 百度 热议 陪练 机构 教育
4785634143899789,#vip陪练#教育部颁布的政策，“双减”实行，因疫情让多家机构都处于维持状态，同门机构小音咖困境，“VIP陪练”责令整改，关于退费已启动三方监管资金，真是个好消息#vip陪练#,陪练 教育部 颁布 政策 双减 实行 疫情 多家 机构 处于 状态 同门 机构 小音 困境 陪练 责令 整改 退费 启动 三方 监管 资金 好消息 陪练
4785630951772257,【#这届00后毕业生如何应对同辈压力# 网友：被学长学姐的建议暖到了】同辈压力已成为当代毕业生最关心的问题之一，正值毕业季，一众大咖学长学姐给00后毕业生送上自己的抗压方法，陶勇医生对毕业生说做好眼前的事，每个人都有自己的人生时间表，董宇辉表示提升自己才能对抗压力，知识总有一天会有用的。网友表示：被学长学姐的建议暖到了。 L三联生活周刊的微博视频 收起d,这届 毕业生 应对 同辈 压力 网友 学长 学姐 建议 同辈 压力 当代 毕业生 关心 毕业 季一众 学长 学姐 毕业生 送上 抗压 方法 陶勇 医生 毕业生 做好 眼前 人生 时间表 董宇辉 提升 对抗 压力 知识 总有一天 有用 网友 学长 学姐 建议 三联 生活 周刊 微博 视频
4785628468219616,"#关注中高考#【“双减”后首个中考 考生们从容淡定】28日，2022年鞍山中考启幕。今年是“双减”政策实施后的首个中考，我市报名人数上扬，达到24534人。全市各考点严格做好疫情防控，教育部门联合公安、生态环境、供电、水务等多部门做好相关服务，确保中考平稳有序。

当日早7点多，各个考点外已经有不少考生等候，陪同的还有家长和老师。为了让考生们心态平稳，有充足的时间熟悉考点，多数考点在7点30分左右允许考生陆续进场。在考点现场，考生状态看起来都不错。一旁陪同的家长们则表示相对于孩子，自己更紧张。考生家长张玉说：“对于中考，孩子们反而看起来比我们家长更从容淡定。我们真的不知道用什么方式表达关心和爱，都化成最简单的那句‘别紧张，加油’。” 老师们沉着冷静了许多，文华学校教学校长陈瑛特意穿了一条红色的裙子，她说：“希望所有的孩子以梦为马，不负韶华，在这个栀子花开的6月，能笑到最后。”

孩子们平稳开考，离不开全心全意默默支持的“大后方”——民警、社区人员、志愿者……为给考生提供安静舒适的考试环境，我市部分考点周边实施交通管制，交管部门提醒市民，经过考试路段时禁止鸣笛。教育部门还联合公安、生态环境、供电、水务等部门对考点学校食品安全、周边环境综合治理、试卷安全保密、道路交通、供电供水、噪声控制、应急救援、考生候考安排等全流程工作开展检查，现场解决考点存在问题和困难，齐心协力为考生保驾护航。来源：鞍山日报 收起d",关注 高考 双减 首个 中考 考生 从容 定日 鞍山 中考 启幕 双减 政策 实施 首个 中考 我市 报名 人数 上扬 全市 各考点 做好 疫情 防控 教育部门 联合 公安 生态环境 供电 水务 部门 做好 相关 服务 确保 中考 平稳 有序 当日 早点 考点 考生 等候 陪同 家长 老师 考生 心态 平稳 充足 时间 熟悉 考点 考点 点分 考生 陆续 进场 考点 现场 考生 状态 不错 一旁 陪同 家长 孩子 紧张 考生 家长 张玉 中考 孩子 家长 从容 淡定 真的 方式 表达 关心 化成 简单 那句 紧张 加油 老师 沉着 冷静 文华 学校 教学 校长 陈瑛 特意 一条 红色 裙子 希望 孩子 以梦为 不负 韶华 栀子花 孩子 平稳 开考 离不开 全心全意 默默 支持 大后方 民警 社区 人员 志愿者 考生 提供 安静 舒适 考试 环境 我市 考点 周边 实施 交通管制 交管部门 提醒 市民 考试 路段 禁止 鸣笛 教育部门 联合 公安 生态环境 供电 水务 部门 考点 学校 食品安全 周边环境 综合治理 试卷 保密 道路交通 供电 供水 噪声控制 应急 救援 考生 候考 安排 流程 工作 检查 现场 解决 考点 困难 齐心协力 考生 保驾护航 来源 鞍山 日报
4785627416235579,"#校外培训##双减政策# 【事关校外培训！致邳州市学生家长的一封信】尊敬的家长朋友：“双减”政策实施以来，在广大学生家长的大力支持和配合下，全市同向发力，共同推动“双减”政策落地落实，学科类校外培训机构全部压减，同时取缔了一批非法举办的培训机构，取得了阶段性的成效。2022年暑假将至，为巩固和深化我市校外培训机构治理成效，保障您和孩子的合法权益，在此温馨提醒大家：（来源：邳州教育）
点击↓链接查看详情
O网页链接 收起d",校外 培训 双减 政策 事关 校外 培训 邳州市 学生家长 一封信 尊敬 家长 朋友 双减 政策 实施 学生家长 大力支持 配合 全市 同向 发力 双减 政策 落地 落实 学科 校外 培训 机构 压减 取缔 一批 非法 举办 培训 机构 阶段性 成效 暑假 深化 我市 校外 培训 机构 治理 成效 保障 孩子 合法权益 温馨 提醒 来源 邳州 教育 点击 链接 查看 详情 网页 链接
4785626215877788,"#密室逃脱不得在非假期向未成年人开放#
好吧！继双减以及防沉迷之后令人惊喜的政策真是越来越多了！精彩中国人！",密室 逃脱 假期 未成年人 开放 继双减 防沉迷 令人 惊喜 政策 越来越 精彩 中国
4785625738252059,"【武汉一小学推出“户外课堂” 助力“双减”提质增效】暑期到了，家长该如何安排孩子们的暑期生活？在夏令营、研学游火爆的今天，自然教育的热度也在逐渐攀升。“双减”政策实施后，孩子空余时间多出来后，越来越多的家庭开始让孩子从课堂走到户外。
6月26日上午，武汉市江岸区长春街第二小学的一（1）班30多名同学，在班主任刘文颖老师和家委的带领下，来到“接天莲叶无穷碧，映日荷花别样红”、秀色迷人的东湖磨山盆景园荷塘边，走进“心手相莲、荷风雅韵”为主题、亲近自然的户外课堂。
面对盛开的荷花，静闻淡淡的清香。班主任刘文颖老师引导孩子们观察荷花：花瓣、花蕊、花托、花茎；认识荷花“出淤泥而不染”的高洁、吟诵有关荷花的诗句，孩子们乐在其中。
一（1）班徐婉尔同学激动地说：“老师今天的课让我对荷花的认识更深刻了，我们要学习荷花的精神，出淤泥而不染，濯清涟而不妖。”
课后，孩子们开始了自己的创作。或选一朵花、一个花苞、或画一片荷叶，用手中的画笔描绘心中最美的荷花，并用几句话写下自己最真实的感受，完成人生中的第一篇自然笔记。
陪同孩子来参加户外课堂的家长刘萍介绍，老师在暑假期间义务组织户外课堂，很不容易。“户外课堂这种形式，让孩子们身临其境的感受大自然，融入大自然。我觉得这种教育方式大大提高了孩子们对学习的兴趣，尤其是为以后写作文打了很好的基础，这样的课堂形式非常值得推广。”
据了解，自“双减”政策实施以来，武汉市长春街第二小学积极思考，开拓创新。让学生享受户外课堂，实现理论知识与生活实践的深度融合。

记者：肖肖
责编：大白 收起d",武汉 小学 推出 户外 课堂 助力 双减 提质 增效 暑期 家长 安排 孩子 暑期 生活 夏令营 研学游 火爆 自然 教育 热度 攀升 双减 政策 实施 孩子 空余 时间 越来越 家庭 孩子 课堂 户外 上午 武汉市 江岸区 长春 小学 一班 多名 同学 班主任 刘文颖 老师 家委 带领 接天 莲叶 无穷 碧映 荷花 别样红 秀色 迷人 东湖 磨山 盆景园 荷塘 走进 手相 莲荷 风雅 韵为 主题 亲近 自然 户外 课堂 面对 盛开 荷花 静闻 淡淡的 清香 班主任 刘文颖 老师 引导 孩子 观察 荷花 花瓣 花蕊 花托 花茎 荷花 出淤泥而不染 高洁 吟诵 荷花 诗句 孩子 乐在其中 一班 徐婉尔 同学 激动 地说 老师 荷花 深刻 学习 荷花 精神 出淤泥而不染 清涟 课后 孩子 创作 或选 一朵花 花苞 或画 荷叶 手中 画笔 描绘 心中 最美 荷花 并用 几句话 写下 真实 感受 人生 第一篇 自然 笔记 陪同 孩子 参加 户外 课堂 家长 刘萍 介绍 老师 暑假 期间 义务 组织 户外 课堂 户外 课堂 形式 孩子 身临其境 感受 大自然 融入 大自然 教育 方式 大大提高 孩子 学习 兴趣 写作文 基础 课堂 形式 值得 推广 自双减 政策 实施 武汉市 长春 小学 积极思考 开拓创新 学生 享受 户外 课堂 理论知识 生活实践 深度 融合 记者 肖肖 责编 大白
4785622650717613,《俞敏洪的话振聋发聩。很多事，很多人吹的神，这个双减政策下来，最后大家才发现俞敏洪才是真正的神！ 没有带钱跑路，没有拖欠员工工资，没有放弃，之前不怎么喜欢他，经过这个事，觉得玉米红才是一位真正的企业家！》俞敏洪的话振聋发聩。很多事，很多人吹的神，这个双减政策下来，最后大家才O网页链接 收起d,俞敏洪 振聋发聩 双减 政策 发现 俞敏 洪才 拖欠 员工工资 放弃 喜欢 玉米 红才 一位 企业家 俞敏洪 振聋发聩 双减 政策 网页 链接
4785611745527418,#彩虹校园#为贯彻落实“双减”政策，积极开展劳动实践活动，坚持“以生为本、回归校园”的育人理念，实现“五育”并举相关要求，促进学生素养的稳步发展和全面提高，让孩子们健康快乐成长。6月27日，太原市彩虹双语学校一二年级开展趣味乐考活动。让孩子们走出教室、体验所学知识带来的乐趣。#乐考# @同学课堂 收起d,彩虹 校园 贯彻落实 双减 政策 积极开展 劳动 实践 活动 以生 回归 校园 育人 理念 五育 并举 相关 学生 素养 稳步发展 全面提高 孩子 健康 快乐 成长 太原市 彩虹 双语学校 二年级 趣味 乐考 活动 孩子 走出 教室 体验 所学 知识 带来 乐趣 乐考 同学 课堂
4785588664796903,"【 教育和成才2：资本操控的补习班，榨干了家长，学傻了孩子 %学习 %教育 %高考 %双减政策 %补习班 O网页链接 复制此链接】

中国未来接班人的“当代教育正在降低在校生的知识水平”，这对整个国家、社会未来接班人成为栋梁之才道路上制造“巨坑、绊脚石”！【【呼吁全国孩子家长们需要高度警惕都行动起来，担负起养育孩子的责任担负起祖国未来繁荣昌盛的责任，担负起民民族未来健康发展的责任】：及时发现孩子教育方面的问题和缺陷，及时发声曝光向国家有关部门反映、提出疑问，并督促有关部门及时纠正教育领域的错误解决问题，为孩子的身心健康成长保驾护航，为自己孩子负责，为祖国健康的、有能力的、有知识的未来接班人负责】 教育是国之根本，民族之根基，关系到子孙后代的文化传承、文明进步、长期健康发展、长久留存的关键问题！必须高度重视，万不可疏忽大意！ 收起d",教育 成才 资本 操控 补习班 榨干 家长 学傻 孩子 学习 教育 高考 双减 政策 补习班 网页 链接 复制 链接 中国 未来 接班人 当代 教育 降低 在校生 知识 水平 国家 社会 未来 接班人 栋梁之才 道路 制造 巨坑 绊脚石 呼吁 全国 孩子 家长 高度 警惕 担负起 养育 孩子 责任 担负起 祖国 未来 繁荣昌盛 责任 担负起 民族 未来 健康 发展 责任 及时发现 孩子 教育 缺陷 发声 曝光 国家有关 部门 提出 疑问 督促 部门 纠正 教育领域 错误 解决问题 孩子 身心健康 成长 保驾护航 孩子 负责 祖国 健康 能力 知识 未来 接班人 负责 教育 民族 根基 关系 子孙后代 文化 传承文明 长期 健康 发展 长久 留存 关键问题 高度重视 疏忽大意
4785579676664361,"赵未未教师招聘考试笔试独家资料分享

近年来由于疫情导致就业前景不好，且“双减”等政策导致培训及相关行业变动，加之市场中工作普遍压力大，流动性过强。很多朋友都想着进入体制内当老师，不想遭受社会毒打了。

考编路上第一关就是笔试，许多朋友向我咨询教师招聘笔试的备考资料和技巧，想知道我是怎么做到老师、公务员、事业单位同时上岸。

尤其是很多备考时间紧张的考生，如快毕业的学生、在职考生、宝妈，ta们没有大块的时间自己梳理知识，问我有什么办法能在笔试中省时间高效学习？

我是这样做的：花了四个月时间从好多本教综（教基）书当中浓缩出来重要知识点，逐字逐句地敲出来。这样既避免了啃大部头，也不用大量时间听网课，复习的效率高很多。

不仅如此，我还用加粗和特殊符号（比如重要程度用“★”的数量）标出了哪些是重点，哪些必须背诵，哪些只需要了解即可。

相当于是把几个大部头的几千页的书浓缩在了这些资料当中，在宇宙最卷的山东，我就是靠着这些资料，疯狂的背诵。最终，笔试第一名，再加上自己擅长面试，也是第一，拿下了岗位。

不仅如此，这些资料也帮助不止七八十个临时抱佛脚的同学顺利进面，其中不乏有些人就准备了个把月时间。

这些资料基本不分省份、不分学科，只要是考试内容含有教综（教基、教育理论知识）都通用，希望给那些需要省时间、需要人拉一把的朋友一些帮助。

要注意，资料拿到手只是第一步，花大量的时间去背诵、刷题，根据刷题的结果，再次去总结，填补知识的漏洞才是笔试拿高分的王道。

如果有需要资料，可以给我发私信或者留言。

祝大家顺利进面，进面后可以再找我帮忙。

请大家一定相信：所有的举重若轻都是厚积薄发。
—————————————————————

有不少同学拿到资料以后，觉得资料非常精炼，很有效。尤其对于那些有一定基础的同学，在他们看来都是满满的干货。

也有零基础的同学想问一下，怎么才能够高效学习？节省时间，提高分数。

我写了一篇《赵老师给你制定的高效复习计划和心里话》的文章： O网页链接 ，资料配合文章使用，肯定可以帮你。少走弯路，记住少走弯路，就是捷径。

也有不少朋友说大学毕业后尤其是上班以后记东西费劲，老是忘或者考试做题回忆不起来，这大概率也是记忆方法没用对，效率低，我写了篇《笔试需要背诵很多东西，怎么记忆才不会忘？》的文章：O网页链接 ，相信对你有帮助。

还有朋友总觉得得报个班才行，我建议自己学，如果实在想报班，这个文章可以帮你省一千块甚至一万块：《关于报笔试班，这篇文章能帮你省至少1000块》O网页链接

另：有蛮多网友领走教综资料后问我：有没有学科的资料？

统一回复下：学科的资料还在整理中，和教综资料一样逐字逐句的整理校对，尽可能把我认为重要的留下。给需要帮助的同学节省尽量多的时间。如果我自己不满意，我一定不会把它分享出来，宁缺毋滥。大家需要什么学科可以留言，先紧着需求多的科目来。

下面的图片是教综资料的部分内容截图和学生反馈。

祝大家进面且上岸。

#赵未未##教师招聘笔试# 收起d",赵未 教师 招聘 考试 笔试 独家 资料 分享 疫情 导致 就业 前景 不好 双减 政策 导致 培训 相关 行业 变动 市场 工作 压力 流动性 朋友 想着 体制 内当 老师 不想 遭受 社会 毒打 考编 路上 第一关 笔试 朋友 咨询 教师 招聘 笔试 备考 资料 技巧 老师 公务员 事业单位 上岸 备考 时间 紧张 考生 如快 毕业 学生 在职 考生 宝妈们 大块 时间 梳理 知识 办法 笔试 时间 高效 学习 四个 时间 好多 本教 综教 基书 浓缩 知识点 逐字逐句 大部头 不用 时间 网课 复习 效率高 不仅如此 加粗 特殊符号 程度 数量 标出 重点 背诵 即可 相当于 几个 大部头 几千 浓缩 资料 宇宙 最卷 山东 靠着 资料 疯狂 背诵 最终 笔试 第一名 擅长 面试 第一 拿下 岗位 不仅如此 资料 七八十个 临时 抱佛脚 同学 顺利 进面 不乏 个把月 时间 资料 省份 学科 考试内容 含有 综教基 教育 理论知识 通用 希望 时间 人拉 一把 朋友 资料 拿到 第一步 时间 背诵 刷题 刷题 填补 知识 漏洞 笔试 高分 王道 资料 给我发 私信 留言 顺利 进面 进面 帮忙 举重若轻 厚积薄发 同学 拿到 资料 资料 精炼 基础 同学 满满的 干货 基础 同学 高效 学习 节省时间 提高 分数 一篇 赵老师 制定 高效 复习计划 心里话 文章 网页 链接 资料 配合 文章 肯定 少走弯路 记住 少走弯路 捷径 朋友 大学毕业 上班 东西 费劲 考试 回忆 这大 概率 记忆 方法 没用 效率 笔试 背诵 东西 记忆 文章 网页 链接 朋友 报个 建议 实在 报班 文章 一千块 一万块 笔试 篇文章 至少 网页 链接 网友 领走 教综 资料 有没有 学科 资料 统一 回复 学科 资料 整理 教综 资料 逐字逐句 整理 校对 留下 同学 节省 时间 满意 分享 宁缺毋滥 学科 留言 先紧 需求 科目 图片 教综 资料 内容 截图 学生 反馈 进面 上岸 赵未 教师 招聘 笔试
4909652838714443,我们要时刻注意孩子的精神状态,时刻 孩子 精神状态
4909652838714443,感谢老师的分享，一定收藏,感谢 老师 分享 收藏
4909652838714443,操不完的心,操不完
4909652838714443,要多给孩子宽松的环境，让他们快乐的成长,孩子 宽松 环境 快乐 成长
4909652838714443,不安分青年，不负时光，解锁更多可能,不安分 青年 不负 时光 解锁
4909652838714443,孩子就应该有个美好的童年,孩子 有个 美好 童年
4909652838714443,孩子是父母们人生中最大的投资····,孩子 父母 人生 投资
4909652838714443,孩子的教育确实是一门学问,孩子 教育 确实 一门 学问
4909652838714443,所以让孩子感受一下，放松,孩子 感受一下 放松
4909652838714443,现在孩子的压力感觉比我们还大,孩子 压力 感觉
4909652838714443,所以说无论孩子说什么，都不要急着评判和否定,孩子 评判 否定
4909652838714443,认可，理解，表扬，赞美，肯定，对6岁孩子非常有用,认可 理解 表扬 赞美 肯定 对岁 孩子 有用
4909652838714443,多多鼓励孩子，让孩子健康长大,鼓励 孩子 孩子 健康 长大
4909652838714443,拒绝精神内耗 童年要有童年的样子,拒绝 精神 内耗 童年 童年 样子
4909652838714443,小小年纪不要让孩子精神内耗,小小年纪 孩子 精神 内耗
4909652838714443,学到了，又涨知识了,学到 知识
4909652838714443,发现孩子陷入内耗的状态，就应该有充足的耐心去了解孩子此时的需求和困难，不要一味地指责,发现 孩子 陷入 内耗 状态 充足 耐心 孩子 需求 困难 一味 指责
4909652838714443,现在的小孩子压力太大了，该有的童年都没有了,小孩子 压力 太大 童年
4909652838714443,实则忧虑过度，优柔寡断！,实则 忧虑 过度 优柔寡断
4909652838714443,一定要让孩子有一个美好的童年,孩子 美好 童年
4909652838714443,让我们多多鼓励孩子，多多引导孩子,鼓励 孩子 引导 孩子
4909652838714443,孩子的心理健康应该重视起来,孩子 心理健康 重视
4909652838714443,拒绝精神内耗啊，要理解啊,拒绝 精神 内耗 理解
